"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
31.6646,7.31206,56.6567,3.23128,0.015625,1.11978,5.31254e+07,3.58589e+07,3.49452e+06,4.52033e+06,3.03931e+09,2.02278e+07,3.85327e+09,1.41183e+10,0,0,7.1977e+06,2.1469e+10,
31.396,7.21744,55.9,4.37825,0.0078125,1.10069,3.45075e+07,7.21874e+07,375473,132643,3.03941e+09,2.03469e+07,3.89049e+09,1.40808e+10,0,0,7.1977e+06,2.1469e+10,
30.6414,7.20278,56.5399,4.44459,0.0078125,1.16337,4.43172e+07,5.14875e+07,1.22447e+06,635175,3.0397e+09,2.04447e+07,3.93421e+09,1.40367e+10,0,0,7.1977e+06,2.1469e+10,
31.212,7.35372,56.57,3.70503,0.015625,1.14369,5.55302e+07,2.68155e+07,2.83921e+06,4.21523e+06,3.04081e+09,2.05782e+07,3.98426e+09,1.39854e+10,0,0,7.1977e+06,2.1469e+10,
31.9818,7.06641,55.6969,4.13066,0,1.12428,4.19574e+07,3.50787e+07,2.71438e+06,2.06205e+06,3.04168e+09,2.06893e+07,4.02266e+09,1.39461e+10,0,0,7.1977e+06,2.1469e+10,
30.5908,7.24253,57.6096,3.42947,0.0117188,1.11603,3.83631e+07,3.37597e+07,649893,177251,3.04273e+09,2.07702e+07,4.06523e+09,1.39024e+10,0,0,7.1977e+06,2.1469e+10,
31.629,7.17325,55.0156,5.05437,0.015625,1.11228,4.72973e+07,5.83004e+07,3.15554e+06,2.92941e+06,3.04347e+09,2.08669e+07,4.1131e+09,1.38536e+10,0,0,7.1977e+06,2.1469e+10,
31.6523,7.05888,55.4584,4.70219,0.0117188,1.11656,5.18077e+07,5.51526e+07,1.70744e+06,2.9523e+06,3.04356e+09,2.09499e+07,4.15283e+09,1.38137e+10,0,0,7.1977e+06,2.1469e+10,
31.1604,7.19816,55.7462,4.75984,0.0234375,1.11188,2.95012e+07,4.46858e+07,1.7509e+06,1.09989e+06,3.04483e+09,2.10676e+07,4.19402e+09,1.37712e+10,0,0,7.1977e+06,2.1469e+10,
31.0429,7.09369,56.3714,4.31772,0.0078125,1.1665,4.83579e+07,3.66848e+07,2.69407e+06,1.533e+06,3.04533e+09,2.11971e+07,4.23825e+09,1.37263e+10,0,0,7.1977e+06,2.1469e+10,
30.4106,7.21909,56.8245,4.50387,0.015625,1.02631,2.65213e+07,3.79392e+07,2.36552e+06,3.29074e+06,3.04665e+09,2.13244e+07,4.27521e+09,1.36879e+10,0,0,7.1977e+06,2.1469e+10,
30.8286,7.40634,55.3711,5.27709,0.015625,1.101,3.46665e+07,5.51055e+07,905619,1.75871e+06,3.0473e+09,2.14342e+07,4.31937e+09,1.3643e+10,0,0,7.1977e+06,2.1469e+10,
31.0458,7.18816,57.0443,3.60566,0.0117188,1.10437,3.02584e+07,4.39094e+07,2.544e+06,1.23277e+06,3.048e+09,2.15219e+07,4.35242e+09,1.36091e+10,0,0,7.1977e+06,2.1469e+10,
