"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
54.2786,3.74172,36.1068,5.31206,0.0390313,0.521813,1.27064e+08,461056,217186,291361,2.75348e+09,1.17618e+07,4.87186e+09,1.3394e+10,0,0,6.83315e+06,2.14693e+10,
55.7407,3.71834,36.0258,3.93522,0.0428437,0.537031,1.45911e+08,296192,235476,302193,2.79103e+09,1.18461e+07,4.944e+09,1.32842e+10,0,0,6.83315e+06,2.14693e+10,
53.2087,3.62584,38.1353,4.46269,0.0621562,0.505437,1.20636e+08,431616,227417,263789,2.68075e+09,1.19232e+07,5.00364e+09,1.33348e+10,0,0,6.83315e+06,2.14693e+10,
54.0122,3.56006,38.1959,3.75234,0.0272812,0.452344,1.06575e+08,271872,206772,240899,2.71371e+09,1.19854e+07,5.05576e+09,1.32496e+10,0,0,6.83315e+06,2.14693e+10,
59.545,3.36581,32.912,3.69013,0.0428437,0.444125,1.08032e+08,550912,207397,375095,2.67824e+09,1.20625e+07,5.10853e+09,1.32322e+10,0,0,6.83315e+06,2.14693e+10,
59.2826,3.52263,32.9892,3.71216,0.0270312,0.466313,1.10204e+08,394240,199946,442638,2.74171e+09,1.2144e+07,5.16248e+09,1.31148e+10,0,0,6.83315e+06,2.14693e+10,
58.5855,3.85972,34.2144,2.85394,0.0468438,0.439625,1.06469e+08,279296,215511,261563,2.69044e+09,1.22172e+07,5.21476e+09,1.31137e+10,0,0,6.83315e+06,2.14693e+10,
56.5978,3.41788,35.9492,3.57862,0.0351562,0.421406,1.21255e+08,428800,173692,204119,2.79387e+09,1.22924e+07,5.27477e+09,1.29502e+10,0,0,6.83315e+06,2.14693e+10,
55.0762,3.36153,35.6773,5.39584,0.042625,0.446687,1.33275e+08,322560,167129,181828,2.85341e+09,1.23716e+07,5.34158e+09,1.28237e+10,0,0,6.83315e+06,2.14693e+10,
54.6066,3.59356,36.2083,5.04634,0.0269375,0.51825,1.453e+08,583680,164150,214524,2.81952e+09,1.24563e+07,5.41246e+09,1.27866e+10,0,0,6.83315e+06,2.14693e+10,
51.8656,3.59787,39.3159,4.61303,0.062375,0.545219,1.29191e+08,351744,234117,330463,2.74791e+09,1.25398e+07,5.47537e+09,1.27953e+10,0,0,6.83315e+06,2.14693e+10,
52.3987,3.72312,40.2196,3.15144,0.0390313,0.468125,1.09566e+08,313344,250414,292782,2.60878e+09,1.26081e+07,5.52894e+09,1.28808e+10,0,0,6.83315e+06,2.14693e+10,
55.6856,3.48041,36.155,4.20337,0.042375,0.433375,1.15534e+08,376064,197486,384031,2.72023e+09,1.26876e+07,5.5855e+09,1.27127e+10,0,0,6.83315e+06,2.14693e+10,
60.4356,3.37116,32.3721,3.2995,0.0390313,0.482813,1.11896e+08,198144,183024,266876,2.69686e+09,1.27683e+07,5.64116e+09,1.26803e+10,0,0,6.83315e+06,2.14693e+10,
60.8194,3.72041,31.6198,3.40638,0.0310625,0.403063,1.05416e+08,536320,168104,385878,2.72249e+09,1.28492e+07,5.69211e+09,1.26036e+10,0,0,6.83315e+06,2.14693e+10,
60.6966,3.72291,32.643,2.44862,0.0465625,0.442406,1.12319e+08,329472,230735,307798,2.74892e+09,1.2924e+07,5.74729e+09,1.2522e+10,0,0,6.83315e+06,2.14693e+10,
57.6869,3.77191,34.3585,3.67641,0.0312187,0.475063,1.27962e+08,327680,178465,247591,2.7972e+09,1.30104e+07,5.81048e+09,1.24104e+10,0,0,6.83315e+06,2.14693e+10,
56.8137,3.69044,34.9792,3.9715,0.0468125,0.498469,1.42232e+08,380928,175951,406702,2.87307e+09,1.31037e+07,5.88113e+09,1.22638e+10,0,0,6.83315e+06,2.14693e+10,
56.3852,3.61116,36.1999,3.24597,0.035125,0.522781,1.39682e+08,217088,221756,263146,2.7577e+09,1.31858e+07,5.94908e+09,1.23111e+10,0,0,6.83315e+06,2.14693e+10,
54.6187,3.57775,37.9971,3.28284,0.0346562,0.488844,1.16018e+08,508672,201227,359443,2.7606e+09,1.32564e+07,6.00597e+09,1.22513e+10,0,0,6.83315e+06,2.14693e+10,
54.2877,3.63916,38.4049,3.25941,0.0429062,0.366219,1.00463e+08,294144,196619,300060,2.74139e+09,1.33231e+07,6.05511e+09,1.22213e+10,0,0,6.83315e+06,2.14693e+10,
57.8723,3.21366,33.9,4.54869,0.0234062,0.442,1.14996e+08,280064,182647,331448,2.82299e+09,1.3392e+07,6.11241e+09,1.20823e+10,0,0,6.83315e+06,2.14693e+10,
59.6139,3.62391,31.9558,4.37,0.0390313,0.397469,1.11824e+08,409856,150949,236301,2.824e+09,1.3461e+07,6.16729e+09,1.20263e+10,0,0,6.83315e+06,2.14693e+10,
56.0414,3.60112,34.9111,4.94013,0.0546563,0.451687,1.20197e+08,158720,210428,382343,2.78521e+09,1.3535e+07,6.22603e+09,1.20063e+10,0,0,6.83315e+06,2.14693e+10,
54.8869,3.66238,36.8859,4.00341,0.0468438,0.5145,1.37471e+08,567552,186356,319077,2.82583e+09,1.36223e+07,6.29352e+09,1.18981e+10,0,0,6.83315e+06,2.14693e+10,
53.9379,3.74669,38.0845,3.72231,0.035125,0.473281,1.33794e+08,326656,209402,244980,2.76081e+09,1.37084e+07,6.36028e+09,1.18963e+10,0,0,6.83315e+06,2.14693e+10,
55.8683,3.64256,35.7998,4.12066,0.0740625,0.49475,1.27827e+08,320256,191149,251136,2.78749e+09,1.38012e+07,6.42266e+09,1.18071e+10,0,0,6.83315e+06,2.14693e+10,
57.5,3.59016,34.61,3.76616,0.0312187,0.502594,1.2315e+08,472320,184910,298453,2.71037e+09,1.38941e+07,6.48292e+09,1.18239e+10,0,0,6.83315e+06,2.14693e+10,
56.6625,3.89091,36.1001,2.86713,0.0390313,0.440375,1.01618e+08,393728,204291,365701,2.70495e+09,1.39622e+07,6.53181e+09,1.17804e+10,0,0,6.83315e+06,2.14693e+10,
57.4847,3.75219,35.9857,2.27359,0.0496562,0.454313,1.01219e+08,449024,239190,287788,2.68708e+09,1.40351e+07,6.58143e+09,1.17485e+10,0,0,6.83315e+06,2.14693e+10,
61.6711,3.85775,31.8236,2.15881,0.035125,0.453656,1.1638e+08,419328,184048,452559,2.73158e+09,1.4119e+07,6.63918e+09,1.16462e+10,0,0,6.83315e+06,2.14693e+10,
60.7004,3.82875,32.1847,2.78416,0.034875,0.467031,1.21098e+08,364800,183608,353154,2.79888e+09,1.4201e+07,6.69888e+09,1.15191e+10,0,0,6.83315e+06,2.14693e+10,
60.4766,3.99919,32.0354,2.94712,0.054625,0.487313,1.32947e+08,387584,162826,305328,2.77172e+09,1.42849e+07,6.76427e+09,1.14808e+10,0,0,6.83315e+06,2.14693e+10,
57.8597,3.66634,34.0129,3.93034,0.0382188,0.492344,1.27662e+08,243968,157408,257074,2.8233e+09,1.43683e+07,6.82762e+09,1.13658e+10,0,0,6.83315e+06,2.14693e+10,
54.5926,3.81269,37.8553,3.21356,0.050625,0.475125,1.21117e+08,467968,220084,294052,2.81409e+09,1.44605e+07,6.88766e+09,1.13149e+10,0,0,6.83315e+06,2.14693e+10,
